ကာမဲလ် အမ်ရိုးဝါး	Kamel Mrowa
တိ ဒီ ဇန်	Tim de Zarn
အန်ဒရီ ကော်လက်	Andre Collet
ဆာဝါဒါ ဟီရိုရှီ	Sawada Hiroshi
ဂျဲလ်လီနာ ဆီမစ်	Jelena Simic
ဂျွန် ဒီ ဘောမန်း	John de Borman
ဘာဟာ ရန်းဒါ	Bahaa Ronda
အေရိုင်း ဟီရိုရှီ	Arai Hiroshi
ပါဗဲလ် အန်တီပေါဗ်	Pavel Antipov
မက်ဒီ ဂျိုးမား	Mehdi Jomaa
ဒန်နီရဲလ် စမက်သာစ်	Daniel Smethurst
တကီရှီ မိယူရာ	Takeshi Miura
ဂူစတာဗ် ဂျန်ဆန်	Gustave Jansen
မူဆာ ဒမ်ဘီလီ	Moussa Dembele
ဟန်နရီ ပရီဗိုစ်	Henri Prevost
ဆမ် ဘေးလီ	Sam Bailey
ဂျိုး ဟန်န ပီမန်တဲလ်	Johanna Pimentel
မာရီလာ အန်ဒီနို	Mariela Andino
ဟိုင်ရို ကာဝါဘီ	Hayao Kawabe
ဆူဘာဆာ နီးဟေး	Tsubasa Nihei
ရမ်ပိုင် ယူချီဒါ	Rempei Uchida
အစ်ကီ ဆာဆာကိ	Ikki Sasaki
ယူတာ မိရှီးမာ	Yuta Mishima
ခိုက်တာ အီချီကာဝါ	Keita Ichikawa
ဂျိုင်ရို ရီဒီဝဲလ်	Jairo Riedewald
အားမန် ဂါတီးရား	Armand Gautier
ဂျား ရော်ဘင်	Jacques Robin
အစ်ဆက် လီဗီ	Isaac Levy
ဒီဗင် ဘွတ်ကာ	Devin Booker
မာရီနာ မဲလ် ဂျေကိုဗစ်	Marina Maljkovic
အေယိုဇီ ပီရက်ဇ်	Ayoze Perez
အော့တို ဘာဝါ	Otto Bauer
မိကလိုစ် မူရန်းရီ	Miklos Muranyi
ဖာဒီနန် ဘီရန်း	Ferdinand Behrens
ဆူဇီ ကာဆမ်	Suzy Kassem
မက်စ် ဖရေး	Max Frey
အက်ရှလေ ကလာခ်	Ashley Clarke
အန့်စ် ဂါးလန်း	Ernst Gerland
ဖရစ် ဖရေး	Fritz Frey
ဖီကရီ အစ်စစ်	Fikri Isık
ရောမ အာလစ်	Roman Ehrlich
ဂျိုဟန် ကရာမာ	Johannes Kramer
ဂျိုးဆပ် အယ်လ် မဲလ်နနစ်	Joseph L. Melnick
ဂျိတ် ဝီလီယမ်	Jade Williams
ဂျိုးဂျုံးစ်	Joe Jones
ဂန်တာ စတိန်း	Gunter Stein
ခရစ္စ မိုင်လာ	Christine Muller
အေမန် ဖူအက် ဆိုက်ရစ်	Aiman Fuʾad Saiyid
ဒန်နီရဲလ် ဟိုဇ်	Daniela Holtz
အီဘရာဟင် ကဲလ်လင်	Ibrahim Kalin
ဂါဟတ် မိုင်ရာ	Gerhard Meier
ဝုဖဂန် ရှနိုက်ဒါး	Wolfgang Schneider
ဂူအီဝဲလ်ဒို ဟူဘာ	Guido Huber
ချက် ဟန်ဒါဆင်	Chuck Henderson
ကလီမန်စ် ရှနိုက်ဒါး	Clemens Schneider
သြဂုတ်စတီ ရှမစ်	August Schmid
ဖရန့် ဘာခ်ျ	Franz Bach
ဟဲလ်မက် မီရာ	Helmut Meyer
ဘားနတ် ဆာဒူးလီ	Bernard Sadoulet
ဗေလ ဆန်ဒါ	Bela Sanders
မာ့ခ် ဖရေး	Marc Frey
ဟဲလ်မက် ဟောဖ်မန်း	Hellmut Hofmann
အော့တို စတိန်း	Otto Stein
ဝီလီ ကလီမန်	Willy Clement
ဂျွန်နသန် ပယ်ရီ	Jonathan Perry
ဟိပိုလိတို ဖရန့် ဂါဇီရာ	Hipolito Frank Garcia
ပီတာ ဟုဘနာ	Peter Hubner
နစ်ခ် မိုင်လာ	Nick Miller
ဆင်မြူရဲလ် ဝဲလ်ကာ	Samuel Walker
ဒီအဲလ်တာ ဇဲလ်လား	Dieter Zeller
မာသိရက်စ် စတိန်း	Matthias Stein
လုဝစ် လုဇ်	Ludwig Lutz
ဂုစတာဗ် ဘာဝါ	Gustav Bauer
ခရစ် ပီတာ	Chris Peters
ခရစ်စတီးအန် ရိုဒရီဂတ်ဇ်	Cristian Rodriguez
အစ်ဆက် ဆိုးယာ	Isaac Soyer
ဘရန်ဒန် ဂျုံးစ်	Brandon Jones
ပက်ထရစ် စမစ်	Patrick Smith
အီရိုလ် ဂျီလန်ဘီ	Erol Gelenbe
မော့ဆက် အဝက်ဒ်	Mossad Awad
ချောကီ တာဘစ်	Chawki Tabib
ဒိုမီနစ် ရှနိုက်ဒါး	Dominik Schneider
လိဆာ စလမ်းဘတ်	Lisa Lambert
ဂျွန် ဘန်ဖီးလ်	John Benfield
ဂျွန် ဒရိန်း	John Drane
ဖရက် ဂရေဟမ်	Fred Graham
ကက်နက် စမစ်	Kenneth Smith
ရော်ဂျာ ဘရောင်း	Roger Brown
အိုင်ဗီ ဝီလီယမ်	Ivy Williams
ဂျွန် မီဒူးစ် ရော့ဝဲလ်	John Medows Rodwell
လျူ ဖန်ဂျို	Liu Fangzhou
အီးနာ ကေးဒစ်	Ena Kadic
ဟင်နရီ ကာပလန်	Henry Kaplan
ခရစ်ဘေးဒီ ဟာနန်ဒတ်ဇ်	Crisleydi Hernandez
ဂျွန် အာ ဝီလီယမ်	John R. Williams
လီစ် မာတင်	Les Martin
ဂျွန် ရစ်ချတ်ဆန်	John Richardson
အဲလ်ဘတ် ရစ်ချတ်ဆန်	Albert Richardson
အီဒစ် ဝင်ဆာ	Edith Windsor
ဟိုးဝက် အီးဂျွန်ဆင်	Howard E. Johnson
ကာရင်း ဝါးဂါ	Karim Wagih
ယူဘီ အဲလ် ဒရာခ်ျ	Ruby Aldridge
မီယာ မဲလ် ကိုဗာ	Mia Malkova
အစ်ဇက် ဟဆန်း	Aitzaz Hasan
ဘာထရန် ဝက်ဘာ	Bertrand Weber
ဂျိုဟန် ဟူဘာ	Johannes Huber
ဂျာကော့ မာဖီ	Jacob Murphy
အင်ဒရူး ဖစ်ရှာ	Andrew Fisher
ကေတီ အာချစ်ဘဲလ်	Katie Archibald
အီဗာ ဘေး	Eva Bay
ဂျူးလီးယက်စ် ရန်ဒဲလ်	Julius Randle
အိုလီဗီရာ တီဂျန်ဒရာမူလီရာ	Olivia Tjandramulia
အဲလ်ဘတ် မိုင်လာ	Albert Miller
ရစ်ချတ် ကာရာမန်နိုလစ်	Richard Caramanolis
ဂျူစတင် ဂေးလ်ဘတ်	Justin Gilbert
အဲလ်ဘတ် ဝဲလ်ကာ	Albert Walker
အိုလီဗာ အိုဂရိုဆို	Oliver Ingrosso
ယီ ကျူယူ	Ye Qiuyu
လော်ရာ ဘစ်ဖော့ဒ်	Laura Bickford
အိုင်ဗာနာ ဂျိုး ရိုဗစ်	Ivana Jorovic
အက်မီရဲလ် ဖစ်ရှာ	Emil Fischer
အေမင် ဘောဘာ	Aminou Bouba
ဂျန် ဒေးဗစ်	Jan Davis
မောရစ် ရီနောဒ်	Maurice Renaud
အမ်ဘာ မွန်တာန	Amber Montana
ကမ်မီရဲလ် လာကရိုင်း	Camille Lacroix
ရွန် အန်ဒါဆင်	Ron Anderson
ဂျိမ်း နန်နဲလ်လီ	James Nunnally
ဂေးလ် မက်ကီနီ	Gil McKinney
ကာဒို	Kurdo
ဒါအီချီ ရှီဘာတာ	Daichi Shibata
အစ်ဆက် ရှရီ	Isaac Sharry
သောမတ်စ် ဖင်းလီဆန် ဟန်ဒါဆင်	Thomas Finlayson Henderson
အဲလ်ဖ် အို. ဂျိုဟန်းဆန်း	Alf O. Johansson
ဒီယေဂိုရီ	Diego Rico
နန်စီ ရှာမန်	Nancy Sherman
ရိုင်ယန် ဆလဲလ်တာ	Ryan Slater
တာရီနို အရာဟို	Taurino Araujo
ဂျူလီယို ဖာရာရိ	Giulio Ferrari
လော်ရီ ဟာနန်ဒက်ဇ်	Laurie Hernandez
မိုက်ကယ် အက်ဖ် ပီ ဟူဘာ	Michael F. P. Huber إ .
ဘင် ကာစ်ပစ်	Ben Caspit
ရောဘတ် ဘာရာဘဲလ်	Robert Barrable
ဝု ဗန် အက်	Wout Van Aert
ဂျိုး မာရီ	Jose Mauri
ဖီလစ် စတန်းမန်း	Philip Stenmalm
မူအေမာ တန်ကိုဗစ်	Muamer Tankovic
ဆာဗီးရား လာကရိုင်း	Xavier Lacroix
ဆိုင်မွန် ဆန်းဘာဂ်	Simon Sandberg
မေးရီးယက်စ် ရီးဆာ	Marius Riise
ရော်ဂျာ အက်ဒွပ်	Roger Edwards
မာယု ယိုရှီအိုကာ	Mayu Yoshioka
နူအာကန် ဒဲလ်ဘူဒက်	Nurcan Dalbudak
အိုင့်ဘနူ အာရှဖာ အဲလ် အစ်ဆဘီလီ	Ibnu 'Ushfur al Isybili
မိရှဲလ်လီ ဒက်ကာ	Michelle Dekker
အက်ဒဲလ် အဲလ် အလက် အဲလ် ဘာချီရား	Abdel al Ilah al Bachir
မိုဟာမက် ဂတ်စက်	Mohamed Guessous
နက်ပါဗာ ကာဒီနက်ဖန်ဒီ	Nazperver Kadınefendi
ဆီဘက်စတိန်း ဝက်ဘာ	Sebastian Weber
လုစီအန် အာနက်	Lucien Arnaud
အလက်ဇန်းဒါး ဟာမန်း	Alexander Hermann
မာရီရာ ဖာနန် ဟီရာဇို	Maria Fernanda Herazo
အဲလ်ဘတ် ဖစ်ရှာ	Albert Fischer
အန်းတမ် မိုင်လာ	Anton Muller
ခရစ္စတိုဖာ ကလေး	Christopher Clay
ဒေးဗစ် ရောဘတ်	David Robert
ဂျော့ခ်ျမိုင်လာ အဲလ်ဂတ်	Georg Muller Egert
ဂတ် စတိန်း	Gerd Stein
ဟိုင်း ရှနိုက်ဒါး	Heinz Schneider
လူးဝစ် အူဘတ်	Louis Aubert
ဟူးဘတ် မီရာ	Hubert Meyer
ဂျိုးဟန် ဝါဂနာ	Johann Wagner
နော်မန် ဝီလီယမ်	Norman Williams
မားကပ်စ် ဝါဂနာ	Marcus Wagner
ခရစ်စတီ ဟန်း	Kristy Hinze
လောတီ မိုင်လာ	Lotte Muller
မာဂို ဝက်ဘာ	Margot Weber
မက်စ် မိုင်လာ	Max Muller
နစ်ခ် ဝက်ဘာ	Nick Weber
နီကို ဘရူနာ	Nico Brunner
နောါဘတ် ဝါဂနာ	Norbert Wagner
ဖာရူဒင် မဲလ်လစ်	Fahrudin Melic
ပီအာ အန်တိုနီ ယို ကာပိုဘီအန်ကို	Pier Antonio Capobianco
ရောဘတ် ဂါဘာ	Robert Gerber
ရိုလန် ရှမစ်	Roland Schmid
ဆာရာ အစ်ဆာ	Sara Ishaq
အက် ဒန်နီရဲလ်	Ed Daniel
ဝဲလ်ဒို ဘာဂ်	Eduardo Berges
ရှိုင်လာ ဂျန်နင်း	Shyla Jennings
ဆေ့ဖီ မိုင်လာ	Siegfried Muller
ဆီဂရစ် ဘရစ်ခ်မန်း	Sigrid Brinkmann
သိအိုဒါ မိုင်လာ	Theodor Muller
သောမတ်စ် ရှမစ်	Thomas Schmid
တိ ဝီလီယမ်	Tim Williams
ဝဲလ်တာ စတိန်း	Walter Stein
အန်ဒီ ပဲလ်မာ	Andy Palmer
ကလီမန် ဆက်	Klemen Cehte
နီးရဲလ် ဗိုရန်ဟောက်	Niels Vorenhout
ရောဘတ် စမစ်	Robert Smit
ဂျွန် အက်ဂါ အိန်းဝေါ့	John Edgar Ainsworth
ဂျက်ဖရီ ဟူးဂလန်	Jeffrey Hoogland
ဒါမွန် လော	Damon Law
နီကိုးလာစ် ဧလိ လီမိုင်ရီ	Nicolas Eloi Lemaire
ဒန်နီရဲလ် ဆိုင်ပလေကာဗ်	Daniil Tsyplakov
ရုဗင် ယာနက်ဇ်	Ruben Yanez
ယူဂျင်း ဘာထရန်	Eugene Bertrand
မာမူ ဆဲလ်မန်း	Mahmud Salman
ဆိုဖီ အိုးယန်	Sofie Oyen
ဟယ်လင် မိုင်လာ	Helen Miller
အက်ဒွပ် အက်ဘော့	Edward Abbott
ဂျက်စီ ဆန်ဒါ	Jesse Sanders
ကန် ဆီ ဂီ	Kang Seul gi
ဟူ ဂျင်ကျူ	Hu Jinqiu
အက်ဒွပ် အဲလစ် အဲလ်လန်	Edward Ellis Allen
ဟာမန်း ဘာခ်ျ	Hermann Bach
ဂျွန် ဗန် ဒါ လင်းဒန်	John van der Linden
ပီတာ ဘရိုဝါ	Peter Brouwer
သောမတ်စ် ရုစမန်ဆန်း	Thomas Rasmussen
ရောဘတ် ဂေါ်ဒွန် အန်ဒါဆင်	Robert Gordon Anderson
အိုင်ဗင် လမ်	Ivan Lam
ဒိုမန်နီကို ရော့စီ	Domenico Rossi
ဒိုမန်နီကို ဆီစီလီအန်နီ	Domenico Siciliani
သောမတ်စ် ပါးတေး	Thomas Partey
အလက်ဇန်းဒါး ဒီရီဗန်	Alexander Dereven
အက်တီအန်း ဂေါတီရာ	Etienne Gauthier
အက်တီအန်း ကလီမန်	Etienne Clement
ရောဘတ် မာသာ	Robert Mather
ဘန်ဂျမင် မိုရေး	Benjamin Morel
ဖရန်ကွိုက်စ် ဂါနီရာ	Francois Garnier
ဂါဘရီရဲလ် မူလင်	Gabriel Moulin
ဖရီဒရစ် ပီအာရီရာ	Frederic Perrier
တိမောသေ ဆူလီဗန်	Timothy Sulivan
အန်ဒရီယန် မက်သရူး	Adrien Mathieu
အက်တီအန်း မာတင်	Etienne Martin
အက်တီအန်း လီရွိုင်း	Etienne Leroy
အီလိဆာ ဘလောခ်	Elisa Bloch
မောရစ်လူးကပ်	Maurice Lucas
ရောဘတ် မာတင်	Robert Martin
ဂေးလ်ဘတ် ပစ်ချက်	Gilbert Picard
မာဆာဟိတို နိုတို	Masahito Noto
ကလောဒီ လန်းဂွာ	Claude Langlois
ဂျင်း ရှနိုက်ဒါး	Jean Schneider
ဂျင်း ဟန်နရီ ရောဘတ်	Jeanne Henri Robert
ဖရန်ကွိုက်စ် မိုရင်း	Francois Morin
ဖရန့်စစ် ဘေးလီ	Francis Bailly
အန်ဒရီ အားမန် လီဂရန်	Andre Armand Legrand
ရော်ဂျာ ဂျီရာဒ်	Roger Giraud
မာရီ ဖရန်ကွိုက်စအန်ဒရီ	Marie Francoise Andre
ရောဘတ် ဘလန်းစ်	Robert Blanc
ဆာဗိန်း ဘာရီရာ	Sylvain Barrier
ဖရန့်စစ်စကို ရိုဒရီဂတ်ဇ် ဂျူနီယာ	Francisco Rodriguez, Jr.
အက်ဒ်ဝင် ဝစ်ဖီ ဖေး	Edwin Whitfield Fay
ဟာဆန်း အက်ဇာ ချီနာနီ	Hassaan Egzaar Chenani
ဝါဖီ အဲလ် အက်တာစီ	Wasfi al Atassi
အက်ဒွပ် ဘလန်းစ်	Edouard Blanc
ရာဂျ အေး	Rajai Ayed
အလီ အယ်လ် ဘူဆာဒီ	Ali Al Busaidi
ဟေသမ် သီဖ်	Haytham Theeb
အေးကတ် လက်ဇာ	Achraf Lazaar
အဲဖရက် ဂိုးမစ်	Alfred Gomis
ဟင်နရီ ဝုဒ်	Henry Wood
မောစ် ပိုဝဲလ်	Moses Powell
အဲလက်စ် ပီရဲလ်ရာ	Alex Pereira
ကင်မ် ဘီရန်း	Kim Behrens
ဆမ်ပက် ပဲလ် ဒေဗီ	Sampat Pal Devi
နီကိုလိုင် ဆိုရိုကင်	Nikolay Sorokin
နဒါ ကာဝါ	Nada Kawar
မာခ် ဆန်းချက်ဇ်	Mark Sanchez
အာချစ်ဘဲလ် ဝီလီယမ်	Archibald Williams
ဂျွန် ဂရန့်	John Grant
ရစ်ချတ် ဂျိမ်း	Richard James
ရိုင်ယန် ဒေးဗစ်	Ryan Davis
မင်းနီ အက်ဘားကရွမ်းဘီ	Minnie Abercrombie
ဂျိမ်း ဒါ ဒတ်ဖော့ဒ်	James Dadford
ဝီလျံ ဖီလစ်	William Phillips
ကက်နက် ဘရောင်း	Kenneth Brown
ရောဘတ် အဲလ်မာ ဟာပါ	Robert Almer Harper
မိုဟာမက် ဇီဂိုင်	Mohammad Zgheib
ဂျွန် ခရို့စ်	John B. Rose
ဂျက်စီ မိုင်လာ	Jesse Miller
ဖရန့် ဒါရိန်း	Frank Darien
ဝီလျံ အာမီရက်	William Amiet
ဂျက်စီ ဟာပါ	Jesse Harper
စတန်းလီ ဂျုံးစ်	Stanley Jones
ဟာဗီး စမစ်	Harvey Smith
ရာဖ် နော်မန် ဘာဝါ	Ralph Norman Bauer
ပီတာ ဘာဝါ	Peter Bauer
ဘီလ်ဟန့်တာ	Bill Hunter
ဂျိုးဟန် အန်ဒါဆန်	Johan Andersson
ဂျော်နီ ဒေးဗီးစ်	Johnny Davies
ဟယ်ရီ ဝီလီယမ်	Harry Williams
ပေါလ် ဘာဝါ	Paul Bauer
ဒန်နီရဲလ် မိုင်လာ	Daniel Muller
ဝီလျံ ပယ်ရီ	William Perry
ဟူဂို ဂျိုဟန်းဆန်း	Hugo Johansson
ဂျက်ဖရီ မိုင်လာ	Jeffrey Miller
မိုက်ကယ် ဝဲလ်ကာ	Michael Walker
ဂျော်နီ အက်တဲလ်	Johnny Ertel
အိုဝမ် ဒေးဗီးစ်	Owen Davies
လူး ဘာဝါ	Lou Bauer
ဖာနန်ဒက်စ် ချီဗဲလ်လီးရား	Fernand Chevalier
ဟင်နရီ ဂရေဟမ်	Henry Graham
အဘီရာ အေရာမင်	Abir Aramin
ဂျက်ဖရီ ရှိပ်ဟတ်	Geoffrey Shepherd
လီယို ဝီလီယမ်	Leo Williams
ပီအာရီ ပေါလ် ဘွန်နက်	Pierre Paul Bonnet
မားကပ်စ် ဂရေဟမ်	Marcus Graham
ဂျင်မီ ဝါးနော	Jimmy Warnock
ခင် ကြည်	Khin Kyi
ဘတ် ဟာပါ	Bert Harper
ဂျူစတင် စတိန်း	Justin Stein
စတန်လေ ဝဲလ်ကာ	Stanley Walker
ဂျိမ်း စတူးဝပ် ဟိုးဒန်	James Stuart Holden
မက်သရူး ရုစယ်	Matthew Russell
ဟေးရို ကာပလန်	Harold Kaplan
အက်ဘ်ရေး ယူဂျင်း ရိုဘင်ဆန် ဂျူနီယာ	Aubrey Eugene Robinson, Jr.
ဖရက်ဒရစ် ဘရောင်း	Frederick Brown
ရုစယ် ဂျန်ထရီ ကလာခ်	Russell Gentry Clark
ဂန်းနာ ဟန်ဆန်း	Gunnar Hansen
ဟယ်ရီ ဂရေဟမ်	Harry Graham
ပေါလ် ကယ်ရီ	Paul Carey
ဟင်နရီ ဂေါ်ဒွန်	Henry Gordon
ဒန်နီ နာဒီကို	Danny Nardico
ဒန် ပေါလ်	Dan Paul
နိဂဲလ် အာဘော့	Nigel Abbott
ဂျက်ဖ် ဘရောင်း	Jeff Brown
ရော်နယ် မာသာ	Ronald Mather
ဂူမာ အဲလ် ရှဝမ်	Gumaa Al Shawan
ချားလ်စ် ကလိဗ်လန်	Charles Cleveland
ဂယ်ရီ ဂျွန်ဆင်	Gary Johnson
အမလီအို ဒဲလ် ဂျီဒစ်စီ	Emilio Del Giudice
အက်ဒူလ် စစ်လမ် ကာနန်	Abdul Salam Kanaan
ဆာဒေါ့ အေမာရီ	Sadok Amri
အတာမိ တန်တူ	Aatami Tanttu
အက်မင် ချာပန်တီရာ	Edmond Charpentier
လူးဝစ် ဒူမွန်	Louis Dumont
လုစီအန် ဒူမွန်	Lucien Dumont
ဟူးဘတ် ဂျီရာဒ်	Hubert Giraud
အက်ဒွပ် လာရှော	Edouard Lachaud
အာသာ လီရွိုင်း	Arthur Leroy
ဆင်မြူရဲလ် မောရစ် မာချမ်း	Samuel Maurice Marchand
အက်မီရဲလ် မိုရိုး	Emile Moreau
အဲလ်ဘတ် နို	Albert Noel
မောရစ် ပေါလ် ဗင်းဆင့်	Maurice Paul Vincent
မာ့ခ် ဘေးလီ	Marc Bailly
ပီအာရီ ဂေးလက်ဒ်	Pierre Gaillard
အဒေါ့ဖ် ဂီရင်း	Adolphe Guerin
အဲလစ် မာရီဒစ် ဝီလီယမ်	Alice Meredith Williams
ဖီလီပ် ရေး	Philippe Rey
ဂျား လူးဝစ်ဒန်နီရဲလ်	Jacques Louis Daniel
ဖရန်ကွိုက်စ ဂီရင်း	Francoise Guerin
မိုက်ကယ် မာတန်	Michel Martens
ရော်ဘင် မိုးဟာဆာ	Robin Mulhauser
နာဂျစ် နီဂျား	Narjiss Nejjar
နီကိုးလာစ် မာစီရာ	Nicolas Mercier
သောမတ်စ် ဘီ ဝေးလ်ဆန်	Thomas B. Wilson
မီလ်တန် ဒဗလျူ ဟမ်ဖရေး	Milton W. Humphreys
ချားလ်စ် ဖရက်ဒရစ် ဝီလျံ	Charles Frederick Williams
ဆိုင်မွန် ဘား လီနိုအွာ	Simon Bernard Lenoir
ဖရန့်စစ် ဗင်းဆင့်	Francis Vincent
အိပ်ခ်ျ အိပ်ခ်ျ စီ မိုင်လာ	H.H.C. Miller
ရီမီ ကာဗာဂနာ	Remi Cavagna
ဘာဘက် ကာရိမိ	Babak Karimi
မက်ဒီ ခိုဒိုဘာရှီ	Mehdi Khodabakhshi
ဆာဒတ် တာဟီရီအန်	Sadaf Taherian
ရှီရင်း ဂျီရာမီ	Shirin Gerami
အကေးလီစ် မိုင်လာ	Achilles Muller
မိုက် ဟန်ဒါဆင်	Mike Henderson
ဗာဂေးလ် ဖာဂူဆန်	Virgil Ferguson
အက်မန်ဒ် စမစ်	Edmund Smith
ဖရီးမန်း ဘရောင်း	Freeman Brown
ဩဂုတ် စမစ်	Augustus Smith
ဘီလ် ဖာနန်	Bill Farnan
ဟု ကယ်ရီ	Hugh Carey
ဂျိမ်း ဂျွန်	James John
ဟာမန် မိုင်ရာ	Herman Meier
ဂျာကော့ ဘက်	Jacob Beck
ဂျိန်း ဂျွန်ဆင်	Jane Johnson
အီဗန် ဂျုံးစ်	Evan Jones
ဂျိုးဆပ် ဂျွန်ဆင်	Joseph Johnson
ဂျိမ်း ဂျုံး	James Jones
လိုရစ် မွိုင် ဘစ်ကဲလ်	Lois Moyes Bickle
မာရီ ဟီးလီ ၏	Mary Heeley
ဂျက် ဝဲလ်ကာ	Jack Walker
စတီဗင် ကာရာ ဒစ်	Stevan Karadzic
ဒွန် ဘာဝါ	Don Bauer
အေဘရာဟမ် ကရု	Abraham Cruz
မောရစ် ပယ်ရီ	Morris Perry
ဟု ဒေးဗီးစ်	Hugh Davies
လူစီ ဖရေး	Lucy Frey
ဝဲလ်တာ ကဲလ်လာ	Walter Keller
နိကိုလာ ဘီလစ်	Nikola Bilyk
ဘေးလ်လီ ဒေးဗီးစ်	Billy Davies
ပေါလ် ဂျိုးဆပ် ကယ်လီ ဂျူနီယာ	Paul Joseph Kelly, Jr.
ပက်ထရစ် ဘီဒတ်	Patrick Bedard
ဝိန်း ဂျွန်ဆင်	Wayne Johnson
ဂျက်ဖ် မိုင်လာ	Geoff Miller
မိုဟာမက် ရှဘန်း	Muhammad Shaaban
မောရစ် ဝီလီယမ်	Maurice Williams
ဂျီးကို လူဗီနီ	Jiko Luveni
ရစ်ခ် မိုင်လာ	Rick Miller
ဘလာ ချိုင်းနား	Blac Chyna
မလာဒန် ပါစကိုလို	Mladen Prskalo
တွန်စီ ပီရီဘိုနီအို	Tonci Peribonio
အာမက် အစ်ဘင် ယာယာ ဝန်ဆာရီစီ	Aḥmad Ibn Yaḥya Wansarisi
ဟမ်းဇာ ဘူကုချာ	Hamza Boukoucha
မိုဟာမက် အာမင် အဲလ် ဘဂ္ဂဒက်	Mohammad Amin al Baghdadi
ဆာရစ် မဟာမက် အဲလ်ရှရီ	Sayyid Muhammad al Sharif
ဆတ် အဲလ် ရှီးမီ	Said Al Shiemy
အာမက် အဝက်ဒ် ဘင် မူဘာရက်	Ahmad Awad Bin Mubarak
ဆာနာ ယူနစ်	Sanaa Younes
မိုဟာမက် ဖာသီ	Mohamed Fathi
နာဆာ အက်ဒင် နဟာရှီဘီ	Nasser Eddin Nashashibi
မိုဟာမက် မန်ဆွာ	Mohamed Mansour
နဂီး အာဘီလီ	Nageeb Arbeely
နိဇာ ဖရန့်စစ်	Nizar Francis
နိုးဟတ် မက်ဂနူ	Nohad Machnouk
ဂျမဲလ် ဆက်ဆီ	Jamel Sassi
နော် အီဒီ အဇီဇာ	Noureddine Aziza
အီဘရာဟင် လက်တာအီဖ်	Ibrahim Letaief
ရှလစ် အဲလ် ဂျာမိ	Shalih al Jarmi
အစ်ဆာ ဟားရက်	Issa Harrath
ဟေးကမ် အဲလ် ဖိုင်းရက်ဇ်	Hakem al Fayez
ပီအာရီ ဒါဟာ	Pierre Dagher
ဇာကာရီးရား ဘင် မူစတာဖာ	Zakaria Ben Mustapha
ဖာဟတ် အဲလ် ဆွေးလမ်	Fahad Al Swilem
ဆာရှာ ကလီမန့်	Sasha Clements
ရေးဇီရာ အစ္စရေး	Razia Israeli
အဟူဗာ ကီရန်	Ahuva Keren
မားကို့စ် ဖလိုပါ	Marcos Falopa
အာ ဒီ ကော	R. D. Call
ကားရိုလ် မိုင်လာ	Carol Miller
ဂျွန် ဆူလီဗန်	Jon Sullivan
အဲရစ် ဝဲလ်တာ	Eric Walter
ဖစ်စတန် ဒူလ်ရာဇတ်	Fiston Abdul Razak
အဗ္ဗဒူလာ ဘင် အလီ အယ်လ် ဥယူနီ	Abdullah bin Ali Al Uyuni
စလမ် နာဆာ ဘက်ဟီ	Salem Nasser Bakheet
အန်နီတ ဒက်ကာ ဘရက်ကန်ရစ်	Anita Decker Breckenridge
မစ်ရှဲလ် အဲလ် အေဂျီအမ်အိုင်	Mishel Al Agmi
စတိဗ် ဘန်နွန်	Steve Bannon
အင်နက် စဘက်စ်စီ	Ines Abassi
တာဟာ တော်ဖီ အဲလ် အန်နီ	Taher Tawfiq al Ani
ရာအူးလ် အဲလ် ဘန်တိုဆာ	Raul Albentosa
ဟလဲလ် အဲလ် အက်ထရာရှ်	Hilal al Atrash
ရီကာဝဲလ်ဒို အဲလ်လန်	Ricardo Allen
ကင်မရွန် အေရာစ်	Cameron Ayers
မိုက်ကယ် ကာပလန်	Michael Kaplan
ရစ်ခ် ဝီလီယမ်	Rick Williams
ရွန် ဘာကာ	Ron Baker
ကလဲရန့်စ် ပီတာ	Clarence Peters
အော်စတင် အာဗြံ	Austin Abrams
စတီဗင် အန်ဒါဆင်	Steven Anderson
အီရစ် အန်ဒါဆန်	Erik Andersson
အိဆက် အန်ဒါဆန်	Isak Andersson
ကင်း ဘာခ်ျ	King Bach
ရော်ဂျာ အလက်ဇန်းဒါး	Roger Alexander
အလီ အိဗ် မေးဇီးရက်	Ali ibn Mazyad
ဂျိုးန ကာဗန်	Joonas Caven
ဂျီအိုဂျီန ဘတ်တလီရား	Georginna Battaglia
ခရစ်ယာန် ဘက်	Christian Beck
ဖသီ လာဘီတီ	Fathi Laabidi
ဟိန်ု ဘရိုဝါ	Henk Brouwer
ဆူဇန် ခရိုးလေး	Suzan Crowley
ပမ်းမဲလ်လာ မာတင်	Pamela Martin
ကလေး စမစ်	Clay Smith
ရီဂစ် ရိုဂျာ	Regis Royer
ဒီဗွန် ဝင်ဆာ	Devon Windsor
ကိုင်လီ ကတ်လက်	Kyle Catlett
မာဗင် ဟာဗီး	Marvin Harvey
မာတီနာ ခရိုးဗာ	Martina Crhova
အန်းတမ် ဒဲလ်	Anton Dahl
ဘရုစ် ဟိုဝီ ဟန်းဒရစ်	Bruce Howe Hendricks
တာနီယာ ဖိုင်အိုလု	Tania Fiolleau
ဟစ်ဆာ ဟိလဲလ်	Hissa Hilal
မိုဟာမက် ရှကီရာ	Mohammed Shakir
ဟယ်လင် ကနေဒီ	Helen Kennedy
ရွန် ပယ်ရီ	Ron Perry
မိုဟာမက် ရှတာယက်	Mohammad Shtayyeh
